Local time,Open,High,Low,Close,Volume
22.04.2024 01:52:00.000 GMT+0200,1.06584,1.06592,1.06584,1.06590,26.1
22.04.2024 01:53:00.000 GMT+0200,1.06590,1.06590,1.06583,1.06585,61.29
22.04.2024 01:54:00.000 GMT+0200,1.06585,1.06585,1.06582,1.06584,49.5
22.04.2024 01:55:00.000 GMT+0200,1.06584,1.06584,1.06576,1.06579,31.05
22.04.2024 01:56:00.000 GMT+0200,1.06579,1.06579,1.06579,1.06579,11.7
22.04.2024 01:57:00.000 GMT+0200,1.06579,1.06579,1.06579,1.06579,7.2
22.04.2024 01:58:00.000 GMT+0200,1.06582,1.06585,1.06579,1.06579,28.98
22.04.2024 01:59:00.000 GMT+0200,1.06578,1.06578,1.06575,1.06575,14.31
22.04.2024 02:00:00.000 GMT+0200,1.06577,1.06583,1.06576,1.06577,72.69
22.04.2024 02:01:00.000 GMT+0200,1.06578,1.06578,1.06570,1.06573,77.68
22.04.2024 02:02:00.000 GMT+0200,1.06571,1.06573,1.06562,1.06564,125.02
22.04.2024 02:03:00.000 GMT+0200,1.06564,1.06565,1.06557,1.06558,219.07
22.04.2024 02:04:00.000 GMT+0200,1.06558,1.06558,1.06553,1.06554,133.05
22.04.2024 02:05:00.000 GMT+0200,1.06555,1.06573,1.06555,1.06565,107.32
22.04.2024 02:06:00.000 GMT+0200,1.06564,1.06569,1.06563,1.06569,68.26
22.04.2024 02:07:00.000 GMT+0200,1.06569,1.06585,1.06569,1.06583,198.38
22.04.2024 02:08:00.000 GMT+0200,1.06582,1.06602,1.06582,1.06597,254.76
22.04.2024 02:09:00.000 GMT+0200,1.06598,1.06598,1.06587,1.06588,107.82
22.04.2024 02:10:00.000 GMT+0200,1.06587,1.06595,1.06582,1.06584,109.01
22.04.2024 02:11:00.000 GMT+0200,1.06584,1.06592,1.06580,1.06588,131.31
22.04.2024 02:12:00.000 GMT+0200,1.06588,1.06593,1.06585,1.06588,180.65
22.04.2024 02:13:00.000 GMT+0200,1.06588,1.06600,1.06587,1.06597,182.79
22.04.2024 02:14:00.000 GMT+0200,1.06598,1.06599,1.06593,1.06597,108.42
22.04.2024 02:15:00.000 GMT+0200,1.06597,1.06626,1.06592,1.06623,190.95
22.04.2024 02:16:00.000 GMT+0200,1.06621,1.06640,1.06617,1.06636,97.49
22.04.2024 02:17:00.000 GMT+0200,1.06635,1.06645,1.06633,1.06640,57.34
22.04.2024 02:18:00.000 GMT+0200,1.06642,1.06646,1.06634,1.06645,64.33
22.04.2024 02:19:00.000 GMT+0200,1.06642,1.06643,1.06637,1.06640,61.35
22.04.2024 02:20:00.000 GMT+0200,1.06637,1.06645,1.06631,1.06641,128.43
22.04.2024 02:21:00.000 GMT+0200,1.06639,1.06647,1.06629,1.06642,132.72
22.04.2024 02:22:00.000 GMT+0200,1.06641,1.06641,1.06630,1.06641,93.29
22.04.2024 02:23:00.000 GMT+0200,1.06645,1.06646,1.06639,1.06639,72.99
22.04.2024 02:24:00.000 GMT+0200,1.06639,1.06643,1.06638,1.06641,70.02
22.04.2024 02:25:00.000 GMT+0200,1.06640,1.06649,1.06634,1.06640,74.35
22.04.2024 02:26:00.000 GMT+0200,1.06639,1.06646,1.06634,1.06641,84.12
22.04.2024 02:27:00.000 GMT+0200,1.06642,1.06646,1.06630,1.06630,73.51
22.04.2024 02:28:00.000 GMT+0200,1.06629,1.06633,1.06626,1.06629,88.19
22.04.2024 02:29:00.000 GMT+0200,1.06630,1.06633,1.06627,1.06633,53.95
22.04.2024 02:30:00.000 GMT+0200,1.06631,1.06633,1.06626,1.06630,67.44
22.04.2024 02:31:00.000 GMT+0200,1.06630,1.06630,1.06620,1.06623,35.54
22.04.2024 02:32:00.000 GMT+0200,1.06623,1.06627,1.06622,1.06622,120
22.04.2024 02:33:00.000 GMT+0200,1.06622,1.06622,1.06613,1.06615,38.7
22.04.2024 02:34:00.000 GMT+0200,1.06614,1.06616,1.06608,1.06616,104.47
