Local time,Open,High,Low,Close,Volume
25.06.2024 00:01:33.000 GMT+0200,1.07332,1.07337,1.07332,1.07337,12.600000000000001
25.06.2024 00:01:34.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,2.7
25.06.2024 00:01:38.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,3.6
25.06.2024 00:01:59.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,0.9
25.06.2024 00:02:00.000 GMT+0200,1.07338,1.07338,1.07337,1.07338,8.549999999999999
25.06.2024 00:02:07.000 GMT+0200,1.07341,1.07341,1.07338,1.07338,4.5
25.06.2024 00:02:13.000 GMT+0200,1.07338,1.07338,1.07336,1.07338,5.400000000000001
25.06.2024 00:02:15.000 GMT+0200,1.07339,1.07339,1.07338,1.07338,7.2
25.06.2024 00:02:16.000 GMT+0200,1.07339,1.07339,1.07338,1.07338,3.6
25.06.2024 00:02:24.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:02:25.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:02:26.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:02:29.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:02:32.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:02:33.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:02:40.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,2.25
25.06.2024 00:02:41.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:02:49.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,1.8
25.06.2024 00:02:50.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,3.6
25.06.2024 00:02:58.000 GMT+0200,1.07337,1.07337,1.07333,1.07334,11.249999999999998
25.06.2024 00:02:59.000 GMT+0200,1.07336,1.07336,1.07336,1.07336,1.8
25.06.2024 00:03:01.000 GMT+0200,1.07333,1.07333,1.07333,1.07333,2.7
25.06.2024 00:03:03.000 GMT+0200,1.07334,1.07334,1.07334,1.07334,1.8
25.06.2024 00:03:05.000 GMT+0200,1.07333,1.07333,1.07333,1.07333,1.8
25.06.2024 00:03:19.000 GMT+0200,1.07336,1.07336,1.07336,1.07336,1.8
25.06.2024 00:03:27.000 GMT+0200,1.07337,1.07337,1.07336,1.07337,5.400000000000001
25.06.2024 00:03:29.000 GMT+0200,1.07336,1.07336,1.07336,1.07336,1.8
25.06.2024 00:03:33.000 GMT+0200,1.07339,1.07339,1.07337,1.07339,4.500000000000001
25.06.2024 00:03:38.000 GMT+0200,1.07336,1.07336,1.07336,1.07336,15.299999999999999
25.06.2024 00:03:39.000 GMT+0200,1.07339,1.07340,1.07339,1.07340,3.6
25.06.2024 00:03:42.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:03:46.000 GMT+0200,1.07340,1.07341,1.07340,1.07341,3.6
25.06.2024 00:03:48.000 GMT+0200,1.07338,1.07340,1.07338,1.07340,4.500000000000001
25.06.2024 00:03:54.000 GMT+0200,1.07338,1.07340,1.07338,1.07340,3.6
25.06.2024 00:03:56.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:04:00.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,8.1
25.06.2024 00:04:02.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:04:23.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:04:25.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,7.2
25.06.2024 00:04:26.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:04:27.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:04:29.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:04:31.000 GMT+0200,1.07338,1.07341,1.07338,1.07341,3.6
25.06.2024 00:04:32.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,5.400000000000001
25.06.2024 00:04:35.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:04:36.000 GMT+0200,1.07339,1.07342,1.07339,1.07342,4.5
25.06.2024 00:04:43.000 GMT+0200,1.07339,1.07342,1.07339,1.07342,7.2
25.06.2024 00:04:49.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,1.8
25.06.2024 00:04:50.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,1.8
25.06.2024 00:04:53.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,1.8
25.06.2024 00:04:54.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:04:55.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,1.8
25.06.2024 00:04:57.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,1.8
25.06.2024 00:05:00.000 GMT+0200,1.07339,1.07340,1.07338,1.07338,9.9
25.06.2024 00:05:06.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,3.6
25.06.2024 00:05:15.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:05:18.000 GMT+0200,1.07337,1.07338,1.07337,1.07338,7.6499999999999995
25.06.2024 00:05:22.000 GMT+0200,1.07337,1.07338,1.07337,1.07338,6.300000000000001
25.06.2024 00:05:25.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,2.7
25.06.2024 00:05:31.000 GMT+0200,1.07338,1.07338,1.07337,1.07337,4.5
25.06.2024 00:05:32.000 GMT+0200,1.07337,1.07338,1.07337,1.07338,10.8
25.06.2024 00:05:34.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,1.35
25.06.2024 00:05:35.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:05:45.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,4.05
25.06.2024 00:05:50.000 GMT+0200,1.07338,1.07338,1.07337,1.07338,9
25.06.2024 00:05:51.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,5.4
25.06.2024 00:06:00.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,9
25.06.2024 00:06:01.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:06:10.000 GMT+0200,1.07336,1.07336,1.07335,1.07336,9.9
25.06.2024 00:06:17.000 GMT+0200,1.07336,1.07336,1.07336,1.07336,1.8
25.06.2024 00:06:20.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:06:22.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,3.6
25.06.2024 00:06:31.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:06:33.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,7.6499999999999995
25.06.2024 00:06:44.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:06:54.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,5.85
25.06.2024 00:07:17.000 GMT+0200,1.07338,1.07338,1.07337,1.07337,6.300000000000001
25.06.2024 00:07:25.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:07:30.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,7.6499999999999995
25.06.2024 00:07:34.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:07:41.000 GMT+0200,1.07340,1.07341,1.07340,1.07341,36.00000000000001
25.06.2024 00:07:43.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,1.8
25.06.2024 00:07:44.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,1.8
25.06.2024 00:07:47.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,3.6
25.06.2024 00:07:48.000 GMT+0200,1.07342,1.07344,1.07342,1.07343,13.5
25.06.2024 00:07:53.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,3.15
25.06.2024 00:07:55.000 GMT+0200,1.07345,1.07345,1.07342,1.07342,8.1
25.06.2024 00:08:33.000 GMT+0200,1.07343,1.07343,1.07342,1.07342,5.400000000000001
25.06.2024 00:09:32.000 GMT+0200,1.07342,1.07342,1.07340,1.07340,7.2
25.06.2024 00:09:33.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:09:34.000 GMT+0200,1.07340,1.07340,1.07339,1.07339,3.6
25.06.2024 00:09:35.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,1.8
25.06.2024 00:09:45.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:09:48.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:09:55.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,1.8
25.06.2024 00:09:56.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:10:00.000 GMT+0200,1.07341,1.07341,1.07340,1.07340,3.6
25.06.2024 00:10:06.000 GMT+0200,1.07339,1.07339,1.07338,1.07339,7.2
25.06.2024 00:10:09.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:10:11.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:10:12.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:10:13.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:10:21.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:10:34.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:10:35.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:11:14.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:11:16.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,4.5
25.06.2024 00:11:30.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,1.8
25.06.2024 00:11:31.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,4.5
25.06.2024 00:11:32.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,18
25.06.2024 00:11:34.000 GMT+0200,1.07337,1.07338,1.07337,1.07337,27
25.06.2024 00:11:35.000 GMT+0200,1.07338,1.07338,1.07337,1.07337,15.299999999999999
25.06.2024 00:11:36.000 GMT+0200,1.07338,1.07338,1.07337,1.07338,17.099999999999998
25.06.2024 00:11:37.000 GMT+0200,1.07337,1.07338,1.07337,1.07338,25.2
25.06.2024 00:11:38.000 GMT+0200,1.07337,1.07338,1.07337,1.07338,15.299999999999999
25.06.2024 00:11:39.000 GMT+0200,1.07337,1.07337,1.07337,1.07337,11.7
25.06.2024 00:11:40.000 GMT+0200,1.07338,1.07338,1.07337,1.07338,19.349999999999998
25.06.2024 00:11:42.000 GMT+0200,1.07337,1.07338,1.07337,1.07338,13.5
25.06.2024 00:11:53.000 GMT+0200,1.07337,1.07338,1.07337,1.07338,15.299999999999999
25.06.2024 00:12:01.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:12:03.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,2.7
25.06.2024 00:12:32.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,5.4
25.06.2024 00:12:38.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,2.7
25.06.2024 00:12:39.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,5.4
25.06.2024 00:12:48.000 GMT+0200,1.07338,1.07339,1.07338,1.07339,4.5
25.06.2024 00:13:14.000 GMT+0200,1.07340,1.07340,1.07338,1.07338,4.5
25.06.2024 00:13:17.000 GMT+0200,1.07338,1.07339,1.07338,1.07338,7.2
25.06.2024 00:13:51.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:14:33.000 GMT+0200,1.07339,1.07340,1.07339,1.07340,3.6
25.06.2024 00:14:43.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:14:50.000 GMT+0200,1.07338,1.07339,1.07338,1.07339,8.1
25.06.2024 00:14:52.000 GMT+0200,1.07339,1.07339,1.07338,1.07339,5.400000000000001
25.06.2024 00:15:00.000 GMT+0200,1.07338,1.07339,1.07338,1.07339,8.1
25.06.2024 00:15:10.000 GMT+0200,1.07338,1.07339,1.07338,1.07339,13.5
25.06.2024 00:15:20.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:15:32.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,3.6
25.06.2024 00:15:37.000 GMT+0200,1.07338,1.07340,1.07338,1.07340,5.400000000000001
25.06.2024 00:15:41.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,3.6
25.06.2024 00:15:43.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:16:01.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:16:03.000 GMT+0200,1.07341,1.07341,1.07340,1.07340,2.7000000000000006
25.06.2024 00:16:04.000 GMT+0200,1.07339,1.07339,1.07338,1.07338,5.400000000000001
25.06.2024 00:16:06.000 GMT+0200,1.07341,1.07342,1.07341,1.07342,3.1500000000000004
25.06.2024 00:16:07.000 GMT+0200,1.07343,1.07343,1.07342,1.07342,4.5
25.06.2024 00:16:12.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,5.400000000000001
25.06.2024 00:16:15.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,2.25
25.06.2024 00:16:32.000 GMT+0200,1.07341,1.07341,1.07338,1.07338,6.75
25.06.2024 00:16:33.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,2.25
25.06.2024 00:16:34.000 GMT+0200,1.07338,1.07339,1.07338,1.07338,13.049999999999999
25.06.2024 00:16:35.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,2.25
25.06.2024 00:16:36.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,5.4
25.06.2024 00:16:38.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,2.25
25.06.2024 00:16:39.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,5.4
25.06.2024 00:16:42.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,2.25
25.06.2024 00:16:51.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,5.4
25.06.2024 00:16:57.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,2.25
25.06.2024 00:16:59.000 GMT+0200,1.07338,1.07339,1.07338,1.07339,7.2
25.06.2024 00:17:13.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,4.5
25.06.2024 00:17:14.000 GMT+0200,1.07339,1.07339,1.07338,1.07338,6.300000000000001
25.06.2024 00:17:15.000 GMT+0200,1.07339,1.07339,1.07338,1.07338,6.300000000000001
25.06.2024 00:17:18.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:17:40.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:18:20.000 GMT+0200,1.07339,1.07340,1.07338,1.07340,6.300000000000001
25.06.2024 00:18:21.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:18:25.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,1.8
25.06.2024 00:18:26.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,1.8
25.06.2024 00:18:27.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,0.9
25.06.2024 00:19:10.000 GMT+0200,1.07341,1.07341,1.07338,1.07338,2.2500000000000004
25.06.2024 00:19:18.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,1.8
25.06.2024 00:19:20.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,5.4
25.06.2024 00:19:21.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:19:22.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,3.6
25.06.2024 00:19:24.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,2.7000000000000006
25.06.2024 00:19:25.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,2.7000000000000006
25.06.2024 00:19:26.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,2.7000000000000006
25.06.2024 00:19:27.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,2.7000000000000006
25.06.2024 00:19:28.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:19:29.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:19:31.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:19:34.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,2.7000000000000006
25.06.2024 00:19:35.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:19:41.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:19:51.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:19:52.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:19:53.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,3.6
25.06.2024 00:19:55.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:19:59.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:20:00.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:20:08.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:20:10.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:21:27.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:21:37.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:21:53.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,0.9
25.06.2024 00:23:21.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,0.9
25.06.2024 00:23:25.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,0.9
25.06.2024 00:23:37.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,0.9
25.06.2024 00:24:14.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,6.300000000000001
25.06.2024 00:24:20.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,0.9
25.06.2024 00:24:38.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,2.7
25.06.2024 00:24:45.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,0.9
25.06.2024 00:25:07.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,2.7
25.06.2024 00:25:09.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,2.7
25.06.2024 00:25:27.000 GMT+0200,1.07338,1.07338,1.07338,1.07338,2.7
25.06.2024 00:25:34.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,2.7
25.06.2024 00:25:40.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:25:41.000 GMT+0200,1.07339,1.07339,1.07339,1.07339,4.05
25.06.2024 00:25:44.000 GMT+0200,1.07340,1.07340,1.07340,1.07340,1.8
25.06.2024 00:25:56.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,0.9
25.06.2024 00:26:01.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,0.9
25.06.2024 00:26:04.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,0.9
25.06.2024 00:26:06.000 GMT+0200,1.07341,1.07341,1.07341,1.07341,0.9
25.06.2024 00:26:16.000 GMT+0200,1.07339,1.07340,1.07339,1.07340,9.540000000000001
25.06.2024 00:28:19.000 GMT+0200,1.07342,1.07343,1.07342,1.07343,1.8
25.06.2024 00:28:23.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9
25.06.2024 00:28:24.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,2.7
25.06.2024 00:29:04.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9
25.06.2024 00:29:06.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,2.7
25.06.2024 00:29:32.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9
25.06.2024 00:30:05.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.59
25.06.2024 00:30:09.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.59
25.06.2024 00:30:14.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.59
25.06.2024 00:30:15.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9900000000000001
25.06.2024 00:30:18.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,1.9800000000000002
25.06.2024 00:30:21.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.59
25.06.2024 00:30:25.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9900000000000001
25.06.2024 00:30:51.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.59
25.06.2024 00:30:55.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.59
25.06.2024 00:31:26.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.5
25.06.2024 00:32:11.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.5
25.06.2024 00:33:05.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.5
25.06.2024 00:33:10.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.5
25.06.2024 00:33:11.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9
25.06.2024 00:33:12.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,5.4
25.06.2024 00:34:13.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,6.03
25.06.2024 00:34:14.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,6.03
25.06.2024 00:34:18.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,1.44
25.06.2024 00:34:19.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,5.58
25.06.2024 00:34:26.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,4.59
25.06.2024 00:34:28.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,4.59
25.06.2024 00:34:47.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,5.94
25.06.2024 00:34:48.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9
25.06.2024 00:35:01.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.59
25.06.2024 00:36:05.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9
25.06.2024 00:36:10.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,2.7
25.06.2024 00:36:13.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,3.6
25.06.2024 00:36:45.000 GMT+0200,1.07342,1.07343,1.07342,1.07343,9.9
25.06.2024 00:36:55.000 GMT+0200,1.07342,1.07343,1.07342,1.07343,9.9
25.06.2024 00:36:58.000 GMT+0200,1.07342,1.07343,1.07342,1.07343,9.9
25.06.2024 00:37:16.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,6.3
25.06.2024 00:37:22.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,3.6
25.06.2024 00:37:33.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,6.3
25.06.2024 00:37:34.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,3.6
25.06.2024 00:38:11.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,5.49
25.06.2024 00:38:32.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.12
25.06.2024 00:38:46.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,4.59
25.06.2024 00:38:49.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.12
25.06.2024 00:38:51.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,4.59
25.06.2024 00:39:03.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.12
25.06.2024 00:39:29.000 GMT+0200,1.07344,1.07344,1.07343,1.07343,8.190000000000001
25.06.2024 00:39:34.000 GMT+0200,1.07343,1.07344,1.07343,1.07344,5.04
25.06.2024 00:39:50.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,0.45
25.06.2024 00:39:55.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,0.9
25.06.2024 00:39:57.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,0.45
25.06.2024 00:40:16.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,1.35
25.06.2024 00:40:22.000 GMT+0200,1.07344,1.07344,1.07344,1.07344,1.35
25.06.2024 00:40:24.000 GMT+0200,1.07344,1.07344,1.07343,1.07343,2.25
25.06.2024 00:40:33.000 GMT+0200,1.07344,1.07344,1.07343,1.07343,2.7900000000000005
25.06.2024 00:40:42.000 GMT+0200,1.07342,1.07342,1.07342,1.07342,4.59
25.06.2024 00:40:44.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.12
25.06.2024 00:41:03.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,3.69
25.06.2024 00:41:41.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,0.9900000000000001
25.06.2024 00:41:51.000 GMT+0200,1.07342,1.07343,1.07342,1.07343,8.1
25.06.2024 00:42:11.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.71
25.06.2024 00:42:16.000 GMT+0200,1.07344,1.07344,1.07343,1.07344,11.790000000000001
25.06.2024 00:42:19.000 GMT+0200,1.07343,1.07343,1.07343,1.07343,4.59
