Local time,Open,High,Low,Close,Volume
03.05.2024 00:03:15.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,1.8
03.05.2024 00:03:18.000 GMT+0200,1.07281,1.07281,1.07281,1.07281,2.25
03.05.2024 00:03:20.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,1.8
03.05.2024 00:03:27.000 GMT+0200,1.07283,1.07283,1.07283,1.07283,1.8
03.05.2024 00:03:28.000 GMT+0200,1.07284,1.07285,1.07284,1.07285,4.5
03.05.2024 00:03:29.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,0.9
03.05.2024 00:03:34.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,0.9
03.05.2024 00:03:37.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,0.45
03.05.2024 00:04:00.000 GMT+0200,1.07287,1.07287,1.07286,1.07286,4.5
03.05.2024 00:04:04.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:05:30.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:05:41.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:05:54.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,1.8
03.05.2024 00:06:03.000 GMT+0200,1.07283,1.07283,1.07282,1.07283,5.4
03.05.2024 00:06:11.000 GMT+0200,1.07284,1.07286,1.07284,1.07286,5.85
03.05.2024 00:06:16.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,0.9
03.05.2024 00:06:30.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.35
03.05.2024 00:07:01.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,0.9
03.05.2024 00:07:02.000 GMT+0200,1.07283,1.07283,1.07283,1.07283,0.9
03.05.2024 00:07:12.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,0.9
03.05.2024 00:07:31.000 GMT+0200,1.07283,1.07283,1.07283,1.07283,1.8
03.05.2024 00:07:32.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:07:40.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,2.7
03.05.2024 00:08:14.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,3.6
03.05.2024 00:08:31.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:08:40.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,1.8
03.05.2024 00:08:41.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:09:04.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,3.6
03.05.2024 00:09:06.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:09:07.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,3.6
03.05.2024 00:09:58.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:10:46.000 GMT+0200,1.07289,1.07289,1.07289,1.07289,4.05
03.05.2024 00:10:49.000 GMT+0200,1.07290,1.07290,1.07290,1.07290,0.45
03.05.2024 00:10:53.000 GMT+0200,1.07288,1.07288,1.07287,1.07287,6.300000000000001
03.05.2024 00:10:55.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,1.8
03.05.2024 00:10:57.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,2.7
03.05.2024 00:11:00.000 GMT+0200,1.07287,1.07287,1.07286,1.07286,6.300000000000001
03.05.2024 00:11:19.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.5
03.05.2024 00:12:01.000 GMT+0200,1.07289,1.07289,1.07288,1.07288,1.8
03.05.2024 00:12:20.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.5
03.05.2024 00:12:33.000 GMT+0200,1.07287,1.07288,1.07287,1.07288,2.7000000000000006
03.05.2024 00:12:50.000 GMT+0200,1.07289,1.07290,1.07289,1.07290,4.5
03.05.2024 00:13:15.000 GMT+0200,1.07290,1.07290,1.07290,1.07290,5.4
03.05.2024 00:14:58.000 GMT+0200,1.07290,1.07290,1.07288,1.07288,5.4
03.05.2024 00:14:59.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,2.7
03.05.2024 00:15:04.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.5
03.05.2024 00:15:07.000 GMT+0200,1.07289,1.07289,1.07289,1.07289,0.9
03.05.2024 00:15:08.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,0.9
03.05.2024 00:15:31.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,2.7
03.05.2024 00:15:49.000 GMT+0200,1.07290,1.07290,1.07290,1.07290,1.8
03.05.2024 00:15:55.000 GMT+0200,1.07293,1.07295,1.07293,1.07294,6.3
03.05.2024 00:15:56.000 GMT+0200,1.07292,1.07292,1.07292,1.07292,2.7
03.05.2024 00:15:57.000 GMT+0200,1.07292,1.07292,1.07292,1.07292,0.9
03.05.2024 00:15:58.000 GMT+0200,1.07292,1.07292,1.07292,1.07292,0.9
03.05.2024 00:16:01.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,5.4
03.05.2024 00:16:16.000 GMT+0200,1.07292,1.07292,1.07292,1.07292,1.8
03.05.2024 00:16:17.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,4.5
03.05.2024 00:16:19.000 GMT+0200,1.07293,1.07295,1.07293,1.07295,6.300000000000001
03.05.2024 00:16:20.000 GMT+0200,1.07295,1.07295,1.07295,1.07295,5.4
03.05.2024 00:16:22.000 GMT+0200,1.07296,1.07296,1.07296,1.07296,0.9
03.05.2024 00:16:31.000 GMT+0200,1.07295,1.07296,1.07295,1.07296,7.2
03.05.2024 00:16:37.000 GMT+0200,1.07295,1.07295,1.07292,1.07292,6.300000000000001
03.05.2024 00:17:08.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,2.7
03.05.2024 00:17:40.000 GMT+0200,1.07291,1.07292,1.07291,1.07292,8.1
03.05.2024 00:17:45.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,2.7
03.05.2024 00:17:51.000 GMT+0200,1.07294,1.07294,1.07292,1.07292,7.6499999999999995
03.05.2024 00:17:52.000 GMT+0200,1.07292,1.07292,1.07292,1.07292,2.7
03.05.2024 00:18:00.000 GMT+0200,1.07292,1.07292,1.07291,1.07291,6.300000000000001
03.05.2024 00:18:13.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,2.7
03.05.2024 00:18:15.000 GMT+0200,1.07292,1.07292,1.07292,1.07292,0.9
03.05.2024 00:18:23.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,5.4
03.05.2024 00:19:10.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,1.8
03.05.2024 00:19:46.000 GMT+0200,1.07288,1.07288,1.07286,1.07286,9.9
03.05.2024 00:19:47.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.5
03.05.2024 00:19:50.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,6.3
03.05.2024 00:20:00.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,6.3
03.05.2024 00:20:20.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,4.16
03.05.2024 00:20:21.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,0.9
03.05.2024 00:20:31.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,5.4
03.05.2024 00:20:44.000 GMT+0200,1.07286,1.07287,1.07286,1.07287,3.6
03.05.2024 00:20:57.000 GMT+0200,1.07287,1.07287,1.07286,1.07286,1.8
03.05.2024 00:21:14.000 GMT+0200,1.07284,1.07284,1.07281,1.07281,7.800000000000002
03.05.2024 00:21:15.000 GMT+0200,1.07281,1.07281,1.07281,1.07281,2.7
03.05.2024 00:21:18.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,5.400000000000001
03.05.2024 00:22:01.000 GMT+0200,1.07284,1.07286,1.07284,1.07286,3.6
03.05.2024 00:22:42.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,2.7
03.05.2024 00:23:04.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:23:12.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.5
03.05.2024 00:24:13.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:24:14.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,2.7
03.05.2024 00:24:43.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,0.9
03.05.2024 00:24:50.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,2.7
03.05.2024 00:24:51.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,0.9
03.05.2024 00:24:54.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,1.8
03.05.2024 00:25:00.000 GMT+0200,1.07289,1.07291,1.07289,1.07291,2.7000000000000006
03.05.2024 00:25:01.000 GMT+0200,1.07292,1.07292,1.07291,1.07291,1.8
03.05.2024 00:25:31.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,1.8
03.05.2024 00:25:34.000 GMT+0200,1.07290,1.07290,1.07288,1.07288,10.62
03.05.2024 00:25:41.000 GMT+0200,1.07289,1.07289,1.07289,1.07289,0.9
03.05.2024 00:25:43.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,2.7
03.05.2024 00:25:53.000 GMT+0200,1.07290,1.07291,1.07290,1.07291,1.8
03.05.2024 00:25:58.000 GMT+0200,1.07291,1.07291,1.07289,1.07289,1.8
03.05.2024 00:26:03.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,0.9
03.05.2024 00:26:12.000 GMT+0200,1.07289,1.07289,1.07289,1.07289,1.8
03.05.2024 00:26:20.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,2.7
03.05.2024 00:26:21.000 GMT+0200,1.07289,1.07289,1.07288,1.07288,2.7000000000000006
03.05.2024 00:26:29.000 GMT+0200,1.07289,1.07289,1.07289,1.07289,0.9
03.05.2024 00:26:45.000 GMT+0200,1.07290,1.07292,1.07290,1.07292,8.1
03.05.2024 00:26:46.000 GMT+0200,1.07293,1.07293,1.07293,1.07293,0.9
03.05.2024 00:26:55.000 GMT+0200,1.07294,1.07294,1.07292,1.07292,4.5
03.05.2024 00:27:20.000 GMT+0200,1.07292,1.07292,1.07291,1.07291,4.05
03.05.2024 00:27:23.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,2.7
03.05.2024 00:27:33.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,6.42
03.05.2024 00:27:34.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,1.8
03.05.2024 00:27:38.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,2.7
03.05.2024 00:27:43.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,1.8
03.05.2024 00:27:45.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,2.7
03.05.2024 00:27:50.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,1.8
03.05.2024 00:27:53.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,2.7
03.05.2024 00:28:01.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,3.6
03.05.2024 00:28:03.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,1.8
03.05.2024 00:28:07.000 GMT+0200,1.07286,1.07287,1.07286,1.07287,6.300000000000001
03.05.2024 00:28:15.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,3.6
03.05.2024 00:28:16.000 GMT+0200,1.07288,1.07288,1.07288,1.07288,1.8
03.05.2024 00:28:17.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,2.7
03.05.2024 00:28:32.000 GMT+0200,1.07285,1.07285,1.07281,1.07281,9.9
03.05.2024 00:28:33.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,1.8
03.05.2024 00:28:40.000 GMT+0200,1.07283,1.07283,1.07283,1.07283,1.8
03.05.2024 00:28:41.000 GMT+0200,1.07284,1.07284,1.07284,1.07284,0.9
03.05.2024 00:28:42.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,3.6
03.05.2024 00:28:43.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,2.7
03.05.2024 00:28:51.000 GMT+0200,1.07284,1.07285,1.07284,1.07285,2.7000000000000006
03.05.2024 00:28:56.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,3.15
03.05.2024 00:29:28.000 GMT+0200,1.07286,1.07286,1.07285,1.07285,5.85
03.05.2024 00:29:30.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,1.8
03.05.2024 00:29:34.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,4.05
03.05.2024 00:29:38.000 GMT+0200,1.07285,1.07286,1.07285,1.07286,4.95
03.05.2024 00:29:48.000 GMT+0200,1.07285,1.07285,1.07282,1.07282,5.1000000000000005
03.05.2024 00:29:50.000 GMT+0200,1.07281,1.07281,1.07281,1.07281,2.7
03.05.2024 00:29:58.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,4.5
03.05.2024 00:30:04.000 GMT+0200,1.07281,1.07281,1.07281,1.07281,4.5
03.05.2024 00:30:17.000 GMT+0200,1.07282,1.07282,1.07281,1.07281,4.5
03.05.2024 00:30:28.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,3.6
03.05.2024 00:30:29.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,3.6
03.05.2024 00:30:33.000 GMT+0200,1.07283,1.07283,1.07283,1.07283,3.6
03.05.2024 00:30:34.000 GMT+0200,1.07284,1.07285,1.07284,1.07285,4.5
03.05.2024 00:30:39.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,4.5
03.05.2024 00:30:44.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,3.6
03.05.2024 00:30:57.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,4.5
03.05.2024 00:30:59.000 GMT+0200,1.07285,1.07286,1.07285,1.07285,14.4
03.05.2024 00:31:01.000 GMT+0200,1.07285,1.07285,1.07285,1.07285,5.4
03.05.2024 00:31:45.000 GMT+0200,1.07285,1.07285,1.07280,1.07280,19.17
03.05.2024 00:31:46.000 GMT+0200,1.07279,1.07279,1.07276,1.07276,15.07
03.05.2024 00:31:48.000 GMT+0200,1.07277,1.07277,1.07277,1.07277,7.2
03.05.2024 00:31:50.000 GMT+0200,1.07276,1.07277,1.07276,1.07277,13.5
03.05.2024 00:31:51.000 GMT+0200,1.07276,1.07276,1.07276,1.07276,4.95
03.05.2024 00:31:52.000 GMT+0200,1.07277,1.07277,1.07276,1.07276,8.55
03.05.2024 00:31:53.000 GMT+0200,1.07277,1.07277,1.07277,1.07277,3.6
03.05.2024 00:32:01.000 GMT+0200,1.07278,1.07279,1.07277,1.07277,15.299999999999999
03.05.2024 00:32:04.000 GMT+0200,1.07278,1.07278,1.07278,1.07278,4.5
03.05.2024 00:32:07.000 GMT+0200,1.07278,1.07278,1.07278,1.07278,4.5
03.05.2024 00:32:29.000 GMT+0200,1.07277,1.07277,1.07277,1.07277,3.6
03.05.2024 00:32:33.000 GMT+0200,1.07279,1.07280,1.07277,1.07277,11.7
03.05.2024 00:32:34.000 GMT+0200,1.07276,1.07277,1.07276,1.07277,10.350000000000001
03.05.2024 00:32:47.000 GMT+0200,1.07279,1.07280,1.07278,1.07278,7.6499999999999995
03.05.2024 00:32:48.000 GMT+0200,1.07277,1.07277,1.07277,1.07277,5.87
03.05.2024 00:32:49.000 GMT+0200,1.07276,1.07277,1.07276,1.07277,7.6499999999999995
03.05.2024 00:33:00.000 GMT+0200,1.07276,1.07277,1.07276,1.07277,7.6499999999999995
03.05.2024 00:33:07.000 GMT+0200,1.07276,1.07276,1.07276,1.07276,4.04
03.05.2024 00:33:11.000 GMT+0200,1.07276,1.07276,1.07276,1.07276,4.04
03.05.2024 00:33:45.000 GMT+0200,1.07276,1.07276,1.07267,1.07267,30.889999999999997
03.05.2024 00:33:55.000 GMT+0200,1.07267,1.07267,1.07266,1.07266,7.6499999999999995
03.05.2024 00:33:56.000 GMT+0200,1.07268,1.07270,1.07267,1.07267,26.549999999999997
03.05.2024 00:34:03.000 GMT+0200,1.07268,1.07268,1.07268,1.07268,3.6
03.05.2024 00:34:04.000 GMT+0200,1.07267,1.07267,1.07267,1.07267,3.6
03.05.2024 00:34:24.000 GMT+0200,1.07266,1.07266,1.07266,1.07266,4.05
03.05.2024 00:34:28.000 GMT+0200,1.07266,1.07266,1.07266,1.07266,0.45
03.05.2024 00:34:29.000 GMT+0200,1.07266,1.07267,1.07266,1.07267,7.6499999999999995
03.05.2024 00:34:42.000 GMT+0200,1.07267,1.07267,1.07267,1.07267,3.6
03.05.2024 00:34:52.000 GMT+0200,1.07268,1.07269,1.07268,1.07269,12.600000000000001
03.05.2024 00:34:53.000 GMT+0200,1.07270,1.07270,1.07270,1.07270,0.9
03.05.2024 00:35:16.000 GMT+0200,1.07271,1.07275,1.07271,1.07275,13.500000000000002
03.05.2024 00:35:17.000 GMT+0200,1.07276,1.07276,1.07276,1.07276,3.6
03.05.2024 00:35:18.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,5.4
03.05.2024 00:35:20.000 GMT+0200,1.07276,1.07276,1.07276,1.07276,3.6
03.05.2024 00:35:24.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,5.4
03.05.2024 00:35:27.000 GMT+0200,1.07275,1.07276,1.07275,1.07276,15.299999999999999
03.05.2024 00:35:32.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,5.4
03.05.2024 00:35:33.000 GMT+0200,1.07276,1.07276,1.07276,1.07276,3.6
03.05.2024 00:35:54.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,5.4
03.05.2024 00:36:02.000 GMT+0200,1.07276,1.07276,1.07276,1.07276,3.6
03.05.2024 00:36:03.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,6.3
03.05.2024 00:36:07.000 GMT+0200,1.07276,1.07276,1.07276,1.07276,3.6
03.05.2024 00:36:08.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,6.3
03.05.2024 00:36:09.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,6.3
03.05.2024 00:36:13.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,13.5
03.05.2024 00:36:43.000 GMT+0200,1.07275,1.07276,1.07275,1.07276,9
03.05.2024 00:36:44.000 GMT+0200,1.07275,1.07276,1.07275,1.07276,14.4
03.05.2024 00:36:46.000 GMT+0200,1.07275,1.07275,1.07275,1.07275,5.4
03.05.2024 00:36:48.000 GMT+0200,1.07274,1.07274,1.07271,1.07271,4.5
03.05.2024 00:36:54.000 GMT+0200,1.07271,1.07272,1.07271,1.07272,7.6499999999999995
03.05.2024 00:36:55.000 GMT+0200,1.07271,1.07271,1.07271,1.07271,4.05
03.05.2024 00:37:17.000 GMT+0200,1.07271,1.07271,1.07271,1.07271,0.45
03.05.2024 00:37:39.000 GMT+0200,1.07271,1.07271,1.07271,1.07271,0.9
03.05.2024 00:38:00.000 GMT+0200,1.07270,1.07271,1.07270,1.07271,4.05
03.05.2024 00:38:40.000 GMT+0200,1.07271,1.07272,1.07271,1.07272,8.55
03.05.2024 00:38:50.000 GMT+0200,1.07273,1.07273,1.07273,1.07273,7.2
03.05.2024 00:38:54.000 GMT+0200,1.07272,1.07272,1.07272,1.07272,4.5
03.05.2024 00:39:06.000 GMT+0200,1.07273,1.07273,1.07273,1.07273,3.6
03.05.2024 00:39:07.000 GMT+0200,1.07274,1.07277,1.07274,1.07277,13.5
03.05.2024 00:39:08.000 GMT+0200,1.07278,1.07278,1.07277,1.07277,8.1
03.05.2024 00:39:10.000 GMT+0200,1.07278,1.07278,1.07278,1.07278,3.6
03.05.2024 00:39:16.000 GMT+0200,1.07277,1.07278,1.07277,1.07278,8.1
03.05.2024 00:39:17.000 GMT+0200,1.07277,1.07278,1.07277,1.07278,8.1
03.05.2024 00:39:20.000 GMT+0200,1.07277,1.07277,1.07277,1.07277,4.5
03.05.2024 00:39:22.000 GMT+0200,1.07280,1.07281,1.07280,1.07281,4.5
03.05.2024 00:39:41.000 GMT+0200,1.07281,1.07281,1.07281,1.07281,4.5
03.05.2024 00:39:42.000 GMT+0200,1.07282,1.07282,1.07282,1.07282,0.9
03.05.2024 00:39:49.000 GMT+0200,1.07283,1.07283,1.07282,1.07282,9
03.05.2024 00:39:55.000 GMT+0200,1.07283,1.07283,1.07283,1.07283,3.6
03.05.2024 00:39:56.000 GMT+0200,1.07282,1.07283,1.07282,1.07283,9
03.05.2024 00:39:57.000 GMT+0200,1.07282,1.07283,1.07282,1.07282,13.5
03.05.2024 00:40:05.000 GMT+0200,1.07283,1.07286,1.07283,1.07286,6.3
03.05.2024 00:40:09.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,0.9
03.05.2024 00:40:27.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,6.3
03.05.2024 00:40:28.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,3.6
03.05.2024 00:40:29.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,10.8
03.05.2024 00:40:32.000 GMT+0200,1.07286,1.07286,1.07285,1.07286,13.05
03.05.2024 00:40:33.000 GMT+0200,1.07286,1.07287,1.07286,1.07287,9.45
03.05.2024 00:40:36.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.05
03.05.2024 00:41:36.000 GMT+0200,1.07286,1.07286,1.07285,1.07286,5.4
03.05.2024 00:41:47.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.05
03.05.2024 00:42:06.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.05
03.05.2024 00:42:28.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,7.2
03.05.2024 00:42:36.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.05
03.05.2024 00:43:33.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,3.6
03.05.2024 00:43:49.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.05
03.05.2024 00:44:29.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,0.9
03.05.2024 00:45:03.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.95
03.05.2024 00:45:04.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,3.6
03.05.2024 00:45:05.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,8.1
03.05.2024 00:45:10.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,0.45
03.05.2024 00:45:11.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,0.45
03.05.2024 00:46:06.000 GMT+0200,1.07287,1.07290,1.07287,1.07290,8.1
03.05.2024 00:46:07.000 GMT+0200,1.07291,1.07291,1.07291,1.07291,0.9
03.05.2024 00:46:16.000 GMT+0200,1.07291,1.07291,1.07287,1.07287,18.57
03.05.2024 00:46:29.000 GMT+0200,1.07286,1.07286,1.07286,1.07286,4.5
03.05.2024 00:46:31.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,3.6
03.05.2024 00:46:53.000 GMT+0200,1.07287,1.07287,1.07287,1.07287,3.6
03.05.2024 00:47:03.000 GMT+0200,1.07289,1.07289,1.07287,1.07287,9.92
03.05.2024 00:47:24.000 GMT+0200,1.07288,1.07288,1.07287,1.07287,7.2
